title;blobcity_link;description;github_link;tags;created_at;modified_at
jbagnato/machine-learning;https://cloud.blobcity.com/#/ps/view-cloudbook/206a84f8-6611-4cb5-b15a-2eabd5d898e4/base/CPU?name=jbagnato%2Fmachine-learning;CÃÂ³digo Python, Jupyter Notebooks, archivos csv con ejemplos para los ejercicios del Blog aprendemachinelearning.com;https://github.com/jbagnato/machine-learning;['Base Notebook', 'CPU'];2020-11-25 11:33:00;2020-11-25 11:33:00
rapidsai/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/0cf6a16c-b58e-4a44-8ed4-7857a72b734a/base/CPU?name=rapidsai%2Fnotebooks;;https://github.com/rapidsai/notebooks;['Base Notebook', 'CPU'];2020-11-24 09:02:00;2020-11-24 09:02:00
jwkvam/jupyterlab-vim;https://cloud.blobcity.com/#/ps/view-cloudbook/aa9db49d-ce72-42ef-b226-afef472ac4f5/base/CPU?name=jwkvam%2Fjupyterlab-vim;:neckbeard: Vim notebook cell bindings for JupyterLab;https://github.com/jwkvam/jupyterlab-vim;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
chmp/ipytest;https://cloud.blobcity.com/#/ps/view-cloudbook/9eeb76d9-599b-4239-9998-082d42e1f751/base/CPU?name=chmp%2Fipytest;Pytest in IPython notebooks.;https://github.com/chmp/ipytest;['Base Notebook', 'CPU'];2020-11-25 11:36:00;2020-11-25 11:36:00
tnballo/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/850e434b-635c-4526-92db-c5cd595dfce1/base/CPU?name=tnballo%2Fnotebook;Running notes in Wiki - concepts, commands, code snippets.;https://github.com/tnballo/notebook;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
NeuroTechX/eeg-notebooks_v0.1;https://cloud.blobcity.com/#/ps/view-cloudbook/135b5094-ad2a-454a-a960-f7354819769f/base/CPU?name=NeuroTechX%2Feeg-notebooks_v0.1;Previous version of eeg-notebooks;https://github.com/NeuroTechX/eeg-notebooks_v0.1;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
grantathon/crypto_portfolio_analysis;https://cloud.blobcity.com/#/ps/view-cloudbook/d3e8bca5-52d7-475f-8bdd-d146570360a4/base/CPU?name=grantathon%2Fcrypto_portfolio_analysis;A Jupyter notebook I use to analyze my crypto portfolio.;https://github.com/grantathon/crypto_portfolio_analysis;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
piegu/fastai-projects;https://cloud.blobcity.com/#/ps/view-cloudbook/10c38b41-d94a-4975-9232-4bf3295ea5cd/base/CPU?name=piegu%2Ffastai-projects;Jupyter notebooks that use the Fastai library;https://github.com/piegu/fastai-projects;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
jupyter-attic/jupyter-js-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/b0987f7b-89d3-4ef5-a247-faf17e8771f2/base/CPU?name=jupyter-attic%2Fjupyter-js-notebook;JupyterLab notebook;https://github.com/jupyter-attic/jupyter-js-notebook;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
pin3da/notebook-generator;https://cloud.blobcity.com/#/ps/view-cloudbook/29dbb7bc-aa8d-439c-ae3f-0197633d13d5/base/CPU?name=pin3da%2Fnotebook-generator;(Auto) generate notebooks from your source code. Useful for ACM-ICPC;https://github.com/pin3da/notebook-generator;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
wy-ei/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/6f69dce6-7f53-4175-8e3e-2577cfbdc4c5/base/CPU?name=wy-ei%2Fnotebook;:ledger: notebook;https://github.com/wy-ei/notebook;['Base Notebook', 'CPU'];2020-11-25 09:41:00;2020-11-25 09:41:00
KhanShaheb34/Data-Structures-and-Algorithms-Notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/a48831b8-80f6-405d-983f-14e16ba2e230/base/CPU?name=KhanShaheb34%2FData-Structures-and-Algorithms-Notebook;Ã Â¦ÂÃ Â¦ÂªÃ Â§ÂÃ Â¦Â¨ Ã Â¦Â¸Ã Â§ÂÃ Â¦Â°Ã Â§ÂÃ Â¦Â¸ Ã Â¦ÂÃ Â§ÂÃ Â¦Â¯Ã Â¦Â¾Ã Â¦Â²Ã Â¦ÂÃ Â¦Â°Ã Â¦Â¿Ã Â¦Â¦Ã Â¦Â® Ã Â¦ÂÃ Â§ÂÃ Â¦Â¯Ã Â¦Â¾Ã Â¦Â¨Ã Â§ÂÃ Â¦Â¡ Ã Â¦Â¡Ã Â¦Â¾Ã Â¦ÂÃ Â¦Â¾ Ã Â¦Â¸Ã Â§ÂÃ Â¦ÂÃ Â§ÂÃ Â¦Â°Ã Â¦Â¾Ã Â¦ÂÃ Â¦ÂÃ Â¦Â¾Ã Â¦Â° Ã Â¦Â¨Ã Â§ÂÃ Â¦ÂÃ Â¦Â¬Ã Â§ÂÃ Â¦Â;https://github.com/KhanShaheb34/Data-Structures-and-Algorithms-Notebook;['Base Notebook', 'CPU'];2020-11-25 11:55:00;2020-11-25 11:55:00
inetfuture/technote;https://cloud.blobcity.com/#/ps/view-cloudbook/51c6c5ea-d60c-4441-9df3-f42f84a17539/base/CPU?name=inetfuture%2Ftechnote;My technique notebook.;https://github.com/inetfuture/technote;['Base Notebook', 'CPU'];2020-11-25 10:10:00;2020-11-25 10:10:00
tamamu/darkmatter;https://cloud.blobcity.com/#/ps/view-cloudbook/af3241a3-a97a-40a4-a120-43bc5d922aed/base/CPU?name=tamamu%2Fdarkmatter;The notebook-style Common Lisp environment;https://github.com/tamamu/darkmatter;['Base Notebook', 'CPU'];2020-11-25 11:22:00;2020-11-25 11:22:00
klemag/pydata_nyc2018-intro-to-model-interpretability;https://cloud.blobcity.com/#/ps/view-cloudbook/97dae59f-f361-431c-b4ee-06557359d8b3/base/CPU?name=klemag%2Fpydata_nyc2018-intro-to-model-interpretability;Notebook and slides for my talk at Pydata NYC 2018;https://github.com/klemag/pydata_nyc2018-intro-to-model-interpretability;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
ageron/handson-ml2;https://cloud.blobcity.com/#/ps/view-cloudbook/febe3f7a-b244-4eaf-8407-9b03b26eb5ea/base/CPU?name=ageron%2Fhandson-ml2;A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.;https://github.com/ageron/handson-ml2;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
BrambleXu/pydata-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/dbe01cdf-f8d9-4295-bf89-2e59d80ee4f8/base/CPU?name=BrambleXu%2Fpydata-notebook;Ã¥ÂÂ©Ã§ÂÂ¨PythonÃ¨Â¿ÂÃ¨Â¡ÂÃ¦ÂÂ°Ã¦ÂÂ®Ã¥ÂÂÃ¦ÂÂ Ã§Â¬Â¬Ã¤ÂºÂÃ§ÂÂ (2017) Ã¤Â¸Â­Ã¦ÂÂÃ§Â¿Â»Ã¨Â¯ÂÃ§Â¬ÂÃ¨Â®Â°;https://github.com/BrambleXu/pydata-notebook;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
Cantera/cantera-jupyter;https://cloud.blobcity.com/#/ps/view-cloudbook/1296f558-150e-41ce-b7db-47d3bf830093/base/CPU?name=Cantera%2Fcantera-jupyter;Cantera examples in the form of Jupyter notebooks;https://github.com/Cantera/cantera-jupyter;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
inkandswitch/livebook;https://cloud.blobcity.com/#/ps/view-cloudbook/a9ce590e-72c5-4716-9cc1-bcae3a238d81/base/CPU?name=inkandswitch%2Flivebook;IPython notebook-compatible live coding experiment;https://github.com/inkandswitch/livebook;['Base Notebook', 'CPU'];2020-11-25 12:03:00;2020-11-25 12:03:00
wenmin-wu/jupyter-tabnine;https://cloud.blobcity.com/#/ps/view-cloudbook/135f803c-8134-48bf-b3a5-e90342ab7a6d/base/CPU?name=wenmin-wu%2Fjupyter-tabnine;Autocompletion with Deep Learning on Jupyter Notebook;https://github.com/wenmin-wu/jupyter-tabnine;['Base Notebook', 'CPU'];2020-11-25 11:00:00;2020-11-25 11:00:00
yhilpisch/dawp;https://cloud.blobcity.com/#/ps/view-cloudbook/87c780b0-fdd9-497f-9690-3edc50d9bf83/base/CPU?name=yhilpisch%2Fdawp;Jupyter Notebooks and code for Derivatives Analytics with Python (Wiley Finance) by Yves Hilpisch.;https://github.com/yhilpisch/dawp;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
dunovank/jupyter-themes;https://cloud.blobcity.com/#/ps/view-cloudbook/102c6842-ca1e-4308-a452-1d7177770321/base/CPU?name=dunovank%2Fjupyter-themes;Custom Jupyter Notebook Themes;https://github.com/dunovank/jupyter-themes;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
deepmipt/dp_notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/71717c40-6ae5-4d84-a2b9-c8e3c8f65a61/base/CPU?name=deepmipt%2Fdp_notebooks;;https://github.com/deepmipt/dp_notebooks;['Base Notebook', 'CPU'];2020-11-25 11:26:00;2020-11-25 11:26:00
dudash/openshift-workshops;https://cloud.blobcity.com/#/ps/view-cloudbook/5ebd5b1e-c5f5-4ead-8fe6-2b2900d357b3/base/CPU?name=dudash%2Fopenshift-workshops;:notebook: Moved to redhat.gov - OpenShift 3 workshops;https://github.com/dudash/openshift-workshops;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
rdipietro/jupyter-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/20c0819c-49c0-4151-b3bb-375ec4f60ed6/base/CPU?name=rdipietro%2Fjupyter-notebooks;;https://github.com/rdipietro/jupyter-notebooks;['Base Notebook', 'CPU'];2020-11-25 10:15:00;2020-11-25 10:15:00
takluyver/nbopen;https://cloud.blobcity.com/#/ps/view-cloudbook/4f5b16dd-a44c-436b-b6db-e70f7e7ebbcc/base/CPU?name=takluyver%2Fnbopen;Open a Jupyter notebook in the best available server;https://github.com/takluyver/nbopen;['Base Notebook', 'CPU'];2020-11-25 11:36:00;2020-11-25 11:36:00
Slicer/SlicerNotebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/95b725c2-fac2-4c3c-956e-c384967d9947/base/CPU?name=Slicer%2FSlicerNotebooks;Examples that illustrate how to use 3D Slicer via Jupyter notebooks in Python;https://github.com/Slicer/SlicerNotebooks;['Base Notebook', 'CPU'];2020-11-25 11:40:00;2020-11-25 11:40:00
kite8/Quantopian-lectures-notebook-translation;https://cloud.blobcity.com/#/ps/view-cloudbook/324f4c51-c568-4a1d-afbd-d9797ed17a81/base/CPU?name=kite8%2FQuantopian-lectures-notebook-translation;Quantopian lectures notebook translation;https://github.com/kite8/Quantopian-lectures-notebook-translation;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
ydixon/yolo_v3;https://cloud.blobcity.com/#/ps/view-cloudbook/ed583475-30aa-45bf-a096-3b1f27b86d95/base/CPU?name=ydixon%2Fyolo_v3;YoloV3 in Pytorch and Jupyter Notebook;https://github.com/ydixon/yolo_v3;['Base Notebook', 'CPU'];2020-11-25 11:36:00;2020-11-25 11:36:00
Germey/Python3NoteBooks;https://cloud.blobcity.com/#/ps/view-cloudbook/31374383-ba9a-42f3-ad7f-01a37d044e13/base/CPU?name=Germey%2FPython3NoteBooks;Python3 WebSpider Notebooks;https://github.com/Germey/Python3NoteBooks;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
PythonFreeCourse/Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/564b0528-4cd2-4682-9338-e0a653d1740c/base/CPU?name=PythonFreeCourse%2FNotebooks;;https://github.com/PythonFreeCourse/Notebooks;['Base Notebook', 'CPU'];2020-11-24 09:02:00;2020-11-24 09:02:00
dennyglee/databricks;https://cloud.blobcity.com/#/ps/view-cloudbook/ce2b7b9a-1f34-4a6e-b614-dfd00f0c1579/base/CPU?name=dennyglee%2Fdatabricks;Repository of sample Databricks notebooks;https://github.com/dennyglee/databricks;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
dmonn/dcgan-oreilly;https://cloud.blobcity.com/#/ps/view-cloudbook/f05d3e10-566a-489e-9246-d7aae8b2387e/base/CPU?name=dmonn%2Fdcgan-oreilly;"Notebook for O'Reilly's ""Deep Convolutional Generative Adversarial Networks""";https://github.com/dmonn/dcgan-oreilly;['Base Notebook', 'CPU'];2020-11-25 11:38:00;2020-11-25 11:38:00
chhayac/Machine-Learning-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/5e007267-2189-4658-82ef-9ab7e789c393/base/CPU?name=chhayac%2FMachine-Learning-Notebooks;15+  Machine/Deep Learning Projects in Ipython Notebooks;https://github.com/chhayac/Machine-Learning-Notebooks;['Base Notebook', 'CPU'];2020-11-25 11:08:00;2020-11-25 11:08:00
hunkim/effective_python_notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/7fc357fa-3706-443d-b7e3-a9544a88f082/base/CPU?name=hunkim%2Feffective_python_notebook;;https://github.com/hunkim/effective_python_notebook;['Base Notebook', 'CPU'];2020-11-25 09:55:00;2020-11-25 09:55:00
mwermelinger/Learn-to-code-for-data-analysis;https://cloud.blobcity.com/#/ps/view-cloudbook/2ebebddc-490b-424a-b175-16dd214df4f9/base/CPU?name=mwermelinger%2FLearn-to-code-for-data-analysis;Jupyter notebooks and datasets for this course;https://github.com/mwermelinger/Learn-to-code-for-data-analysis;['Base Notebook', 'CPU'];2020-11-25 11:00:00;2020-11-25 11:00:00
Pulkit-Khandelwal/Reinforcement-Learning-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/afdfd006-56a7-4063-b621-176089a86135/base/CPU?name=Pulkit-Khandelwal%2FReinforcement-Learning-Notebooks;;https://github.com/Pulkit-Khandelwal/Reinforcement-Learning-Notebooks;['Base Notebook', 'CPU'];2020-11-24 09:02:00;2020-11-24 09:02:00
hortonworks-gallery/ambari-zeppelin-service;https://cloud.blobcity.com/#/ps/view-cloudbook/50b35875-bf2c-42a7-a7c9-140f69905d8f/base/CPU?name=hortonworks-gallery%2Fambari-zeppelin-service;Ambari service for Apache Zeppelin notebook;https://github.com/hortonworks-gallery/ambari-zeppelin-service;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
sisl/aa228-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/04775aba-cafb-4458-8b08-1397027f13d2/base/CPU?name=sisl%2Faa228-notebook;IJulia notebooks for AA228/CS238 Decision Making Under Uncertainty course at Stanford University;https://github.com/sisl/aa228-notebook;['Base Notebook', 'CPU'];2020-11-25 10:19:00;2020-11-25 10:19:00
renelikestacos/Google-Earth-Engine-Python-Examples;https://cloud.blobcity.com/#/ps/view-cloudbook/9c4aca1f-34e1-4f4f-a30c-53ab212dea86/base/CPU?name=renelikestacos%2FGoogle-Earth-Engine-Python-Examples;Various examples for Google Earth Engine in Python using Jupyter Notebook;https://github.com/renelikestacos/Google-Earth-Engine-Python-Examples;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
alexcfleming/Python_DL_Working_Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/bc7fe8c3-a1ed-4763-af6f-a5bba6c14561/base/CPU?name=alexcfleming%2FPython_DL_Working_Notebooks;Alex Fleming's solution work in Python on Deep Learning;https://github.com/alexcfleming/Python_DL_Working_Notebooks;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
jupyter/nbdime;https://cloud.blobcity.com/#/ps/view-cloudbook/28231dfe-4a61-459b-b106-d976759dab2b/base/CPU?name=jupyter%2Fnbdime;Tools for diffing and merging of Jupyter notebooks.;https://github.com/jupyter/nbdime;['Base Notebook', 'CPU'];2020-11-25 10:24:00;2020-11-25 10:24:00
barbagroup/CFDPython;https://cloud.blobcity.com/#/ps/view-cloudbook/2bcb589f-599f-49c2-88d4-54e92f4fe444/base/CPU?name=barbagroup%2FCFDPython;"A sequence of Jupyter notebooks featuring the ""12 Steps to Navier-Stokes"" http://lorenabarba.com/";https://github.com/barbagroup/CFDPython;['Base Notebook', 'CPU'];2020-11-25 11:00:00;2020-11-25 11:00:00
AustinRochford/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/76d5d40c-87f1-4920-92ee-dfe40636c755/base/CPU?name=AustinRochford%2Fnotebooks;My Jupyter notebook server;https://github.com/AustinRochford/notebooks;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
rougier/numpy-100;https://cloud.blobcity.com/#/ps/view-cloudbook/6a3806e9-5872-4da7-83ce-6f1a12f62efd/base/CPU?name=rougier%2Fnumpy-100;100 numpy exercises (with solutions);https://github.com/rougier/numpy-100;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
Azure/Azure-Sentinel-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/020a5869-464a-4080-9394-a457f65dbffb/base/CPU?name=Azure%2FAzure-Sentinel-Notebooks;Interactive Azure Sentinel Notebooks provides security insights and actions to investigate anomalies and hunt for malicious behaviors.;https://github.com/Azure/Azure-Sentinel-Notebooks;['Base Notebook', 'CPU'];2020-11-25 10:24:00;2020-11-25 10:24:00
aws-samples/amazon-a2i-sample-jupyter-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/fa2f44a0-5f7e-4cc0-a016-fda5259534a6/base/CPU?name=aws-samples%2Famazon-a2i-sample-jupyter-notebooks;Sample Jupyter Notebooks for Amazon Augmented AI (A2I);https://github.com/aws-samples/amazon-a2i-sample-jupyter-notebooks;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
KxSystems/mlnotebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/19f586ce-a6cf-4b89-be13-808cfe51ec06/base/CPU?name=KxSystems%2Fmlnotebooks;Demonstration notebooks for Machine Learning;https://github.com/KxSystems/mlnotebooks;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
opendatacube/datacube-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/0ea10ae2-ec05-4351-a030-e7b3c74a53f4/base/CPU?name=opendatacube%2Fdatacube-notebooks;Extra documentation about using ODC with Jupyter Notebooks;https://github.com/opendatacube/datacube-notebooks;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
satybald/ipython-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/213679e2-8aa0-4e65-9b1d-b2ef22fac5a1/base/CPU?name=satybald%2Fipython-notebooks;Collection of IPython Notebooks;https://github.com/satybald/ipython-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:03:00;2020-11-25 12:03:00
DB2-Samples/db2jupyter;https://cloud.blobcity.com/#/ps/view-cloudbook/9bcb6008-e827-4b5d-9cdb-97d75d630b54/base/CPU?name=DB2-Samples%2Fdb2jupyter;Db2 JSON Examples using Jupyter Notebooks;https://github.com/DB2-Samples/db2jupyter;['Base Notebook', 'CPU'];2020-11-25 12:00:00;2020-11-25 12:00:00
pbugnion/gmaps;https://cloud.blobcity.com/#/ps/view-cloudbook/caed14b1-67da-4da9-a6e8-fce47894597d/base/CPU?name=pbugnion%2Fgmaps;Google maps for Jupyter notebooks;https://github.com/pbugnion/gmaps;['Base Notebook', 'CPU'];2020-11-25 09:55:00;2020-11-25 09:55:00
ofermend/IPython-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/2d1c4721-6a05-4798-90b1-d3d1a86c338f/base/CPU?name=ofermend%2FIPython-notebooks;Some IPython notebooks I've created...;https://github.com/ofermend/IPython-notebooks;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
jg8610/multi-task-part-1-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/7f314dae-302c-417e-ab30-9a9b559d45d0/base/CPU?name=jg8610%2Fmulti-task-part-1-notebook;;https://github.com/jg8610/multi-task-part-1-notebook;['Base Notebook', 'CPU'];2020-11-25 11:29:00;2020-11-25 11:29:00
austin-taylor/code-vault;https://cloud.blobcity.com/#/ps/view-cloudbook/7e77ebb4-63b4-4a42-8d23-52d7a14430f7/base/CPU?name=austin-taylor%2Fcode-vault;Collection of useful notebooks and snippets;https://github.com/austin-taylor/code-vault;['Base Notebook', 'CPU'];2020-11-25 09:41:00;2020-11-25 09:41:00
ecosme38/Data-Assimilation-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/9d366d0d-1198-4ddd-9346-a954905c733b/base/CPU?name=ecosme38%2FData-Assimilation-Notebooks;;https://github.com/ecosme38/Data-Assimilation-Notebooks;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
jamalmoir/notebook_playground;https://cloud.blobcity.com/#/ps/view-cloudbook/6ef2e082-c43b-4eaa-b218-d0dd24a5c7ee/base/CPU?name=jamalmoir%2Fnotebook_playground;Notebooks for playing around with datasets etc.;https://github.com/jamalmoir/notebook_playground;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
quartiq/rayopt-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/0ef564db-7b5a-4a0c-95ba-7ef04f7e5a63/base/CPU?name=quartiq%2Frayopt-notebooks;RayOpt Example IPython Notebooks;https://github.com/quartiq/rayopt-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
leondgarse/Atom_notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/f8a475f5-df91-4a9e-9752-fbd9839cf60b/base/CPU?name=leondgarse%2FAtom_notebook;Atom notebook;https://github.com/leondgarse/Atom_notebook;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
liyanage/ipython-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/df5d3cd4-8ada-40f3-ba54-181097300d6a/base/CPU?name=liyanage%2Fipython-notebook;IPython Notebook in a convenient Mac app;https://github.com/liyanage/ipython-notebook;['Base Notebook', 'CPU'];2020-11-25 11:31:00;2020-11-25 11:31:00
stared/livelossplot;https://cloud.blobcity.com/#/ps/view-cloudbook/3a98559f-9a7b-48f7-9cb2-4fb40dc5964d/base/CPU?name=stared%2Flivelossplot;Live training loss plot in Jupyter Notebook for Keras, PyTorch and others;https://github.com/stared/livelossplot;['Base Notebook', 'CPU'];2020-11-25 11:33:00;2020-11-25 11:33:00
BritneyMuller/colab-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/83652976-5362-4f2d-ab06-975848767782/base/CPU?name=BritneyMuller%2Fcolab-notebooks;;https://github.com/BritneyMuller/colab-notebooks;['Base Notebook', 'CPU'];2020-11-25 11:33:00;2020-11-25 11:33:00
elegant-scipy/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/183bca7c-6ec3-48c3-b0f6-106aae16167f/base/CPU?name=elegant-scipy%2Fnotebooks;The compiled, clean (not run) Jupyter notebooks for Elegant SciPy;https://github.com/elegant-scipy/notebooks;['Base Notebook', 'CPU'];2020-11-25 10:15:00;2020-11-25 10:15:00
jamesdbrock/learn-you-a-haskell-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/489a0e0c-abae-4832-88eb-bcde60104673/base/CPU?name=jamesdbrock%2Flearn-you-a-haskell-notebook;Jupyter adaptation of Learn You a Haskell for Great Good!;https://github.com/jamesdbrock/learn-you-a-haskell-notebook;['Base Notebook', 'CPU'];2020-11-25 11:31:00;2020-11-25 11:31:00
omarsar/pytorch_notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/aafdfa63-c7a2-4bac-9b71-deb651440cb0/base/CPU?name=omarsar%2Fpytorch_notebooks;A collection of PyTorch notebooks for learning and practicing deep learning;https://github.com/omarsar/pytorch_notebooks;['Base Notebook', 'CPU'];2020-11-25 09:55:00;2020-11-25 09:55:00
mapbox/mapboxgl-jupyter;https://cloud.blobcity.com/#/ps/view-cloudbook/00783bee-7002-40d5-88ca-88dd6fc55e0a/base/CPU?name=mapbox%2Fmapboxgl-jupyter;Use Mapbox GL JS to visualize data in a Python Jupyter notebook;https://github.com/mapbox/mapboxgl-jupyter;['Base Notebook', 'CPU'];2020-11-25 11:40:00;2020-11-25 11:40:00
jessstringham/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/62d749e5-ab08-46b6-b596-37f16b1c43c6/base/CPU?name=jessstringham%2Fnotebooks;Jupyter notebooks for my blog;https://github.com/jessstringham/notebooks;['Base Notebook', 'CPU'];2020-11-25 12:03:00;2020-11-25 12:03:00
zuopf769/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/8027a99e-c8a4-47bf-b087-e4faa4447a56/base/CPU?name=zuopf769%2Fnotebook;my notebook Ã°ÂÂÂ;https://github.com/zuopf769/notebook;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
SamLau95/nbinteract;https://cloud.blobcity.com/#/ps/view-cloudbook/98b68c74-c30a-49c3-8ec4-43bf72088748/base/CPU?name=SamLau95%2Fnbinteract;Create interactive webpages from Jupyter Notebooks;https://github.com/SamLau95/nbinteract;['Base Notebook', 'CPU'];2020-11-25 11:38:00;2020-11-25 11:38:00
PYFTS/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/c984d36b-227b-4e5e-9784-08a8fad74cd0/base/CPU?name=PYFTS%2Fnotebooks;Code examples for pyFTS;https://github.com/PYFTS/notebooks;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
agermanidis/pigeon;https://cloud.blobcity.com/#/ps/view-cloudbook/a4441365-d5a3-4706-9c1b-66254dd2a2dc/base/CPU?name=agermanidis%2Fpigeon;Ã°ÂÂÂ¦ Quickly annotate data from the comfort of your Jupyter notebook;https://github.com/agermanidis/pigeon;['Base Notebook', 'CPU'];2020-11-25 11:29:00;2020-11-25 11:29:00
NirantK/nlp-python-deep-learning;https://cloud.blobcity.com/#/ps/view-cloudbook/159b7e05-2648-43d4-bd65-118202f04ec0/base/CPU?name=NirantK%2Fnlp-python-deep-learning;NLP in Python with Deep Learning;https://github.com/NirantK/nlp-python-deep-learning;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
MicroPad/MicroPad-Core;https://cloud.blobcity.com/#/ps/view-cloudbook/9fac26ae-72c2-406b-903e-842f3ef4cfbd/base/CPU?name=MicroPad%2FMicroPad-Core;ÃÂµPad (MicroPad) is an open digital note taking app;https://github.com/MicroPad/MicroPad-Core;['Base Notebook', 'CPU'];2020-11-25 11:31:00;2020-11-25 11:31:00
stefanproell/jupyter-notebook-docker-compose;https://cloud.blobcity.com/#/ps/view-cloudbook/e5722dca-de35-4fe0-a9e4-0719e8c62289/base/CPU?name=stefanproell%2Fjupyter-notebook-docker-compose;A docker-compose file for launching Jupyter Notebooks in a container.;https://github.com/stefanproell/jupyter-notebook-docker-compose;['Base Notebook', 'CPU'];2020-11-25 11:05:00;2020-11-25 11:05:00
cs109-energy/iPython-Notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/8ecc290d-8eb4-4822-a234-eb065db33e22/base/CPU?name=cs109-energy%2FiPython-Notebook;;https://github.com/cs109-energy/iPython-Notebook;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
