date;description;license;link;ml_detected;ml_libs;ml_slugs;ml_terms;reference;score_views;score_votes;scraped_at;sources;tags;title;type;views;votes;score_private;score_public
2019-06-21 13:39:10;Data Science For Good : CoLA A Complete Pipeline for Structuring, Analysis and Recommendation Improve Hiring Process and Decisions  Key Objectives: Keeping these challenges in mind, an ideal solution for the City of Los Angeles has following key objectives: Develop an nlp framework to accurately structurize the job descriptions. Develop an analysis framework to identify the implict bias in the text and encourage diversity. Develop a system which can clearly identify the promotion pathways within the organization.My Submission: Following are parts of Kernels Submissions in order:  Part 1: Job Bulletin Structuring Engine - City of Los Angeles   Part 2: Encourage Diversity and Remove Unconsious Bias from Job Bulletins - A Deep Analysis  Part 3: Impact of Content, Tone, and Language : CTL Analysis for CoLA  Part 4: Increasing the Discoverability of Promotional Pathways (Explicit)   Part 5: Implicit Promotional Pathways Discoverability Part 5: Implicit - Promotional Pathways Discoverability Other Parts: Part 1 | Part 2 | Part 3 | Part 4 | Part 5  In the last kernel, I explored the method to identify and visualize promotional pathways which are mentioned explicitly in the job requirements. In this kernel, I have made an attempt to identify the promotional pathways using the contextual anlaysis of job requirements (implict). I have shared the methodology below: Methodology:  From the structured data, obtain the complete requirement text and perform basic text cleaning.    Represent every requirement text as a vector in which the context and semantics are preserved. I have used Pre-Trained Word Embeddings using fasttext for this purpose. For every job class requirement, representing it as a vector is very helpful as the word embedding vectors can be used to identify other job classes which shares similar requirements. In cases when a job class is not mentioned explicitly in the requirment, this method can be used to identify implict links.    Compute a contextual similarity matrix which gives similarity scores of one class with the others.   Use the similarity matrix to identify possible candidates. Filter them using a dictionary of seniority levels and flexible ngram matching to ensure that parent job class is actually linked to a child job class.    The overview of the methodology is shown in the following process flow diagram.    There are two parts in this method: A: Pre-Processing Stage : Compute requirement context vectors, and context similarity matrix B: Identification Stage : Finding the implicit links using similarity scores, dictionary, and ngram matching. Following are the contents of the kernel: Contents:1. Load Pre-Trained Word Embeddings 2. Load and Clean the Requirements Text Data 3. Convert Requirements to Requirements Context Vectors 4. Compute Contextual Similarity Matrix 5. Identify and Filter the Implicit Links 6. Write the Visualization Functions 7. Examples  1. Load Pre-Trained Word EmbeddingsA popular idea in modern machine learning is to represent words by vectors (also called word embeddings). These vectors capture hidden information about a language, like word analogies or semantic. Let's load the 2M word embedding vectors in a python object from fasttext dataset.;Apache 2.0;https://www.kaggle.com/shivamb/5-implicit-promotional-pathways-discoverability;1.0;['sklearn', 'nltk'];['ner', 'ai', 'dl', 'gan', 'rl', 'nlp', 'nn', 'ml'];['train', 'filter', 'recommend', 'machine learning'];https://www.kaggle.com/c/data-science-for-good-city-of-los-angeles;0.644;0.362;2020-12-12 18:42:37;multiple data sources;['data visualization'];5. Implicit Promotional Pathways Discoverability;Python notebook;986.0;19;;
2019-05-14 14:33:56;"Problem Objective:Help the City of Los Angeles to structure and analyze its job descriptions The City of Los Angeles faces a big hiring challenge: 1/3 of its 50,000 workers are eligible to retire by July of 2020. The city has partnered with Kaggle to create a competition to improve the job bulletins that will fill all those open positions. The content, tone, and format of job bulletins can influence the quality of the applicant pool. Overly-specific job requirements may discourage diversity. The Los Angeles Mayor’s Office wants to reimagine the city’s job bulletins by using text analysis to identify needed improvements. The goal is to convert a folder full of plain-text job postings into a structured CSV file and then to use this data to: (1) identify language that can negatively bias the pool of applicants; (2) improve the diversity and quality of the applicant pool; and/or (3) make it easier to determine which promotions are available to employees in each job class.";Apache 2.0;https://www.kaggle.com/sudalairajkumar/dsfg-exploration-of-jobs-at-la;1.0;['pattern', 'nltk'];['ner', 'ai', 'dl', 'rl', 'nn', 'ann'];['label'];https://www.kaggle.com/c/data-science-for-good-city-of-los-angeles;0.7;0.421;2020-12-12 18:42:37;Data Science for Good: City of Los Angeles;[];DSFG - Exploration of Jobs at LA;Python notebook;3094.0;37;;
2019-06-21 15:14:50;"Data Science for Good: City of Los AngelesTable of contents  1. Overview 1.1 Related existing systems at City of LA 1.2 Problem Statement 1.3 Challenges 1.4 Ideal Solution   2. What's in the Kernel 3. Data Conversion 3.1 Functions & Logic Explanations   4. Exploratory Data Analysis 4.1 Recommendation 1 (Reduce bias : competency analysis) 4.2 Recommendation 2 (Selection of job opening days) 4.3 Recommendation 3 (Engage quality applications) 4.4 Recommendation 4 (Increase applicant pool : content analysis) 4.5 Recommendation 5 (Readable to all : reach large audience) 4.6 Recommendation 6 (Attract diversity) 4.7 Recommendation 7 (HR Buzz words) 4.8 Recommendation 8 (Neutral message) 4.9 Recommendation 9 (Convice applicants) 4.10 Recommendation 10 (Find the match)   5. Applications 5.1 Application 1 - Job Search 5.2 Application 2 - Readability Score 5.3 Application 3 - Gender Biasedness Check 5.4 Application 4 - Promotional Paths   6. Extra Notes   1. OverviewThe City of Los Angeles faces a big hiring challenge - 1/3 of its 50,000 workers are eligible to retire by July of 2020. This is an issue of big concern. As mentioned by one of the competition hosts, there are some job classes that will be challenging to fill with qualified candidates fullfilling the vision of City of LA. Their vision is to maintain excellence, provide consistent services to customers, and to meet the challenges of tomorrow through expertise, innovation, and cooperative partnerships. To acheive this, they aim to fill the vacancies with quality resources maintaining diversity. We tried to parse the data for job bulletins and tried to simplify and highlight things to realise good and bad points to overcome this challenge. Here are few points we tried to focus on in the successive sections:  To get insights from the text. To identify implicit bias in text that might be putting off people of specific gender, age, race from applying to a job class. To achieve high quality and quantity of applications. To identify and simplify the process of promotional paths.   1.1 Related Existing Systems at City of LAJob Match The functionality is available at LA city web portal. Users can select multiple fields of their interest, education/training and experience, based on which jobs are searched and displayed. Job Analysis Below is an excerpt from LA city web portal. Job analysis is the systematic identification and documentation of the tasks performed on the job and the competencies required to perform the tasks based on information/data provided by a representative group of job experts.  Information in the job analysis must be sufficiently descriptive and detailed to provide an understanding of the job.  Job is a class in the City of Los Angeles Classification Plan. Tasks are discrete, self-contained units of work. They reflect the specific behavior of individuals when performing the work. Competencies are the knowledge, skill, ability, aptitude, capability, or other personal characteristics needed to perform the job. Representative group refers to a sufficiently large sample that proportionally reflects the class. Job experts are individuals with in-depth knowledge of the job and its requirements.  City of Los Angeles Personnel Department staff conducts job analyses by interviewing job experts, usually job incumbents and/or supervisors, and having them complete questionnaires. A formal observation of the job may also be conducted as part of the job analysis. Job Awareness From AMA discussion section:  Social media promotions Word of mouth, general interest in government. Job bulletins are available on current job openings web page.   1.2 Problem StatementKaggle describes it as: For filling vacancies several job ads are posted which plays one of the vital role to attract job applications. The content, tone, and format of job bulletins can influence the quality of the applicant pool. Overly-specific job requirements may discourage diversity. The Los Angeles Mayor’s Office wants to reimagine the city’s job bulletins by using text analysis to identify needed improvements. The goal is to convert a folder full of plain-text job postings into a single structured CSV file and then to use this data to:  identify language that can negatively bias the pool of applicants; improve the diversity and quality of the applicant pool; make it easier to determine which promotions are available to employees in each job class.  Data Description The job bulletins are provided as a folder of plain-text files, one for each job classification. Job Bulletins Folder  683 plain-text job postings  Instructions and Additional Documents Folder  Job Bulletins with Annotations Annotation Descriptions.docx City Job Paths PDFs Description of promotions in job bulletins.docx Job_titles.csv Kaggle_data_dictionary.csv Sample job class export template.csv   1.3 ChallengesDealing with unstructured data is a real challenge yet the most important task. The plain text/data have a low degree of organization and is thus bit difficult to scan. It is on top priority to make this kind of data easily scannable to make it into a good use. Here as well, the Job bulletins have data which is in unstructured format. It has internal structure but is not structured via pre-defined data models or schema which makes it difficult to parse. Extracting information from text files, converting unstructured information into a structured format, combining the data, and ensuring data quality are a few roadblocks faced when it comes to making sense of the data.  To get head around nondescript data and use it to validate assumptions and support decision-making ability, as well as integrate it with visualization tools is a challenge which needs to be overcome.  Finding an ideal data extraction solution required some time and effort, but it allows to consolidate structured and unstructured data and give it a clear purpose for a more effective solution.  1.4 Possible Solution Highlights1. Be where your candidates are!  Professional Job Platforms (LinkedIn)  City of LA web portal doesn't have link to the most used professionals' network portal. Social networking sites  Whether that’s Snapchat, Reddit, or LinkedIn. Use social media platform which helps to logon to most popular websites and reach large audience. Mobile App  According to Indeed, 65% of job seekers use their mobile devices to look for jobs. The ability to apply on mobile is especially important for hourly workers who might not have access to a desktop computer.  2. Deal with bias  Proactive measures  Understanding the hiring bias and how it works and by being actively alert to it creeping into your hiring process, you can nip it in the bud. Evaluate  Shortlist!! - Names, pictures and even post codes can influence the hiring decision. Ideally, candidates are judged on their qualifications and skills, not geography or the characteristics of their particular demographic. A blind resume review helps eliminate a number of unconscious biases from the process, while also help to avoid overcompensating for the same biases.  Put an everyday problem to your candidates, and assess whether their solution aligns with your organisation’s values or ways of getting things done. This keeps everything professional, and avoids a number of common biases, such as age, gender, personality or appearance.  Trainings to mitigate biases and increase cultural competency  3. Diversity Initiatives  For Female Employees  Show a viable path forward. Introduce them with females at senior levels or visible role models.  Improve and showcase work life balance.  Improve and showcase childcare and parental leaves. For General Diversity  Standardize the interview process. In order to get to the interview stage, you need to have an open minded diverse team of interviewee to ensure you’re not putting off great candidates.  Morever most people like everything straight. Indeed found 42% of job seekers found lengthy applications the most frustrating part of the application process. Try to cut-out on unwanted information. Keep it short: If possible, reduce candidate friction by creating a 1-click application process. If that doesn’t work for you, keep your qualification questions to a minimum (e.g., five and less)  The job description is often the first insight candidates have into your organisation’s culture. Be as neutral as possible, and be aware of the message that certain language sends.  You don’t have to write a completely bland job description devoid of any adjectives. However, if you seek to strike a balance, you may see changes in your pool of candidates.    2. What's in the KernelData Conversion Exploratory Data Analysis Recommendations Applications     3. Data ConversionLoading libraries";Apache 2.0;https://www.kaggle.com/tyagit3/dsfg-cityofla-analysis-and-solution;1.0;['vocabulary', 'nltk', 'sklearn', 'spacy', 'pattern'];['ner', 'ai', 'dl', 'gan', 'rl', 'ml', 'nlp', 'nn', 'ann'];['filter', 'train', 'model', 'understanding', 'natural language processing', 'label', 'predict', 'rank', 'recommend', 'classification', 'natural language'];https://www.kaggle.com/c/data-science-for-good-city-of-los-angeles;0.669;0.319;2020-12-12 18:42:37;multiple data sources;[];DSFG-CityOfLA-Analysis and Solution;Python notebook;1586.0;12;;
2019-05-14 16:24:36;"Objective Parse job bulletin text files and create output dataframe with the structure mentioned in ""Sample job class export template.csv"" Columns Added     'FILE_NAME', 'JOB_CLASS_TITLE', 'JOB_CLASS_NO', 'REQUIREMENT_SET_ID',     'REQUIREMENT_SUBSET_ID', 'ENTRY_SALARY_GEN', 'ENTRY_SALARY_DWP', 'OPEN_DATE','JOB_DUTIES',    'EDUCATION_MAJOR','SCHOOL_TYPE','EXP_JOB_CLASS_TITLE'";Apache 2.0;https://www.kaggle.com/tyagit3/starter-text-bulletins-to-dataframe;1.0;['pattern', 'spacy', 'nltk'];['ner', 'ai', 'dl', 'rl', 'ml', 'nlp', 'nn', 'ann'];['label'];https://www.kaggle.com/c/data-science-for-good-city-of-los-angeles;0.712;0.446;2020-12-12 18:42:37;Data Science for Good: City of Los Angeles;['data cleaning, nlp'];Starter - Text Bulletins to DataFrame;Python notebook;3978.0;50;;
2020-07-19 03:33:29;Introduction:This tutorial is for beginners learning the concept of Scikit-Learn library which is a high level framework designed for supervised and unsupervised machine learning algorithms, built on top of NumPy and SciPy libraries, each responsible for lower-level data science tasks. Author: Abdelwahed AshrafLinkedin: LinkKaggle: LinkThe sequence of steps are as follows:  Check for missing values in the dataset Pre-process data by splitting into Train-Test sets Models Classification Feature Scaling by standardizing and normalizing your data Learn its effect by improved accuracy    Reduce the dimension of your data using PCA Learn its effect by improved accuracy    Applying Gaussian Mixture and Grid Search Learn its effect by improved accuracy    Fit our best model;Apache 2.0;https://www.kaggle.com/abdelwahed43/data-science-london-classification;1.0;['pattern', 'xgboost', 'sklearn'];['ner', 'ai', 'dl', 'cv', 'rl', 'nn', 'ann'];['filter', 'logistic regression', 'k-nearest neighbor', 'predict', 'machine learning', 'training data', 'train', 'classification', 'naive bayes', 'model', 'support vector machines', 'loss', 'decision tree', 'bayesian', 'test data', 'regression', 'fitting', 'label', 'random forest'];https://www.kaggle.com/c/data-science-london-scikit-learn;0.584;0.302;2020-12-12 18:43:22;Data Science London + Scikit-learn;[];Data_Science_London_Classification;Python notebook;344.0;10;0.99160;0.99143
2020-11-09 20:18:48;we can applay GAUSSIAN MIXTURE MODEL;Apache 2.0;https://www.kaggle.com/aliwagdy/data-science-london-with-sklearn;1.0;['sklearn'];['ai', 'nn', 'cv'];['filter', 'machine learning', 'train', 'model', 'label', 'predict', 'random forest', 'bayesian'];https://www.kaggle.com/c/data-science-london-scikit-learn;0.489;0.152;2020-12-12 18:43:22;Data Science London + Scikit-learn;[];Data Science London with Sklearn;Python notebook;87.0;2;;
2019-10-18 12:13:03;Splitting Training data into train and validation sets;Apache 2.0;https://www.kaggle.com/pranaymns/datascience-london-sklearn-rfc-svm;1.0;['sklearn'];['ai', 'nn', 'cv'];['training data', 'train', 'model', 'label', 'gradient boosting', 'predict', 'decision tree', 'random forest'];https://www.kaggle.com/c/data-science-london-scikit-learn;0.546;0.099;2020-12-12 18:43:22;Data Science London + Scikit-learn;[];Datascience_london_sklearn_RFC_SVM;Python notebook;193.0;1;;
2019-09-06 15:47:31;Introduction:This tutorial is for beginners learning the concept of Scikit-Learn library which is a high level framework designed for supervised and unsupervised machine learning algorithms, built on top of NumPy and SciPy libraries, each responsible for lower-level data science tasks. This tutorial seeks inspiration from https://www.kaggle.com/chahat1/data-science-london-classification The sequence of steps are as follows:  Check for missing values in the dataset Pre-process data by splitting into Train-Test sets Models Classification Feature Scaling by standardizing and normalizing your data Learn its effect by improved accuracy    Reduce the dimension of your data using PCA Learn its effect by improved accuracy    Applying Gaussian Mixture and Grid Search Learn its effect by improved accuracy    Fit our best model;Apache 2.0;https://www.kaggle.com/sabahkarim/ds-tutorial-pca-gussian-mixture-grid-search;1.0;['pattern', 'tensorflow', 'xgboost', 'sklearn'];['ner', 'ai', 'dl', 'cv', 'rl', 'ml', 'nn', 'ann'];['machine learning', 'test data', 'regression', 'random forest', 'train', 'fitting', 'model', 'label', 'logistic regression', 'predict', 'decision tree', 'classification', 'naive bayes', 'bayesian'];https://www.kaggle.com/c/data-science-london-scikit-learn;0.615;0.253;2020-12-12 18:43:22;Data Science London + Scikit-learn;[];DS-Tutorial-(PCA+Gussian_Mixture+Grid_Search);Python notebook;583.0;6;0.99192;0.99180
2020-02-18 07:02:25;Split the data in to train and test;Apache 2.0;https://www.kaggle.com/spanda2/data-science-london-scikit;1.0;['sklearn'];['ai', 'nn', 'cv'];['training data', 'test data', 'regression', 'train', 'model', 'label', 'logistic regression', 'predict', 'decision tree', 'classification'];https://www.kaggle.com/c/data-science-london-scikit-learn;0.56;0.099;2020-12-12 18:43:22;Data Science London + Scikit-learn;[];Data Science London + Scikit;Python notebook;236.0;1;0.89154;0.88785
2020-02-05 10:36:01;DeepFake Starter KitContent Introduction  Preliminary data exploration  Load the packages   Load the data   Check files type     Meta data exploration  Missing data    Unique values   Most frequent originals     Video data exploration  Missing video (or meta) data   Few fake videos   Few real videos   Videos with same original   Test video files   Play video files   Face detection  Resources  References;Apache 2.0;https://www.kaggle.com/gpreda/deepfake-starter-kit;1.0;['pytorch', 'tensorflow', 'pattern'];['ner', 'ai', 'dl', 'gan', 'cv', 'rl', 'ml', 'nn', 'ann'];['test data', 'object detection', 'generation', 'train', 'model', 'neural network', 'deep learning', 'artificial neural network', 'label', 'predict', 'recommend', 'generative adversarial network'];https://www.kaggle.com/c/deepfake-detection-challenge;0.812;0.614;2020-12-12 18:44:56;multiple data sources;['beginner, computer vision, gan'];DeepFake Starter Kit;Python notebook;69823.0;572;;
2020-02-19 04:58:22;Simple baseline binary classifier using FFHQ dataset to balance the dataThis kernal shows a simple training pipeline. I'm sure a lot can be improved upon. View this kernal for inference and submission: https://www.kaggle.com/greatgamedota/xception-binary-classifier-inference Thanks to: @unkownhihi for dataset and corresponding kernal: https://www.kaggle.com/unkownhihi/starter-kernel-with-cnn-model-ll-lb-0-69235 @humananalog for inference kernal: https://www.kaggle.com/humananalog/inference-demo Link to my FFHQ dataset: https://www.kaggle.com/greatgamedota/ffhq-face-data-set Update 1: Fixed data leak when balancing data and added more augmentations;Apache 2.0;https://www.kaggle.com/greatgamedota/xception-classifier-w-ffhq-training-lb-537;1.0;['pytorch', 'albumentations', 'sklearn', 'pytorchcv'];['ai', 'nn', 'cnn', 'cv'];['filter', 'train', 'model', 'output layer', 'epoch', 'layer', 'label', 'loss', 'relu', 'resnet'];https://www.kaggle.com/c/deepfake-detection-challenge;0.731;0.482;2020-12-12 18:44:56;multiple data sources;['gpu'];Xception Classifier w/ FFHQ - Training - LB: .555;Python notebook;6391.0;79;;
2020-02-03 10:41:05;Proper Clustering with Facenet EmbeddingsThis kernel shows how to use facenet embeddings to cluster similar faces throughout the training data and create a safe validation strategy for trainining and validation splits. You can see below how to use PCA, T-SNE and DBSCAN to efficiently cluster high-dimensional data. The found clusters are exported and can be used to improve your training and validation split. Some of the code is borrowed from @carlossouza and @timesler kernels, so thanks heaps to both. However, the results with facenet seem considerably better and more consistent than what is showed on the original kernel.;Apache 2.0;https://www.kaggle.com/hmendonca/proper-clustering-with-facenet-embeddings-eda;1.0;['pytorch', 'sklearn'];['ner', 'ai', 'cnn', 'cv', 'rl', 'ml', 'nn', 'ann'];['filter', 'training data', 'train', 'recognition', 'model', 'vgg', 'clustering', 'loss', 'label', 'predict', 'recommend', 'resnet'];https://www.kaggle.com/c/deepfake-detection-challenge;0.751;0.526;2020-12-12 18:44:56;multiple data sources;['data visualization, exploratory data analysis, deep learning, +1 moreclustering'];Proper Clustering with Facenet Embeddings + EDA;Python notebook;10459.0;144;;
2020-01-26 14:36:45;Training a binary image classifier for deepfakesEarlier I published this kernel that shows how to do inference on the Deepfakes competition. It includes a ResNeXt50 checkpoint that I trained on my own machine and that gets 0.46788 on the leaderboard. I did not include code for training that ResNeXt50 model because my process involves running a bunch of different scripts to create and clean up a training set, amongst other things. It's not feasible to do all of this in a Kaggle kernel. However, Kaggler dagnelies has made this dataset of face crops available. Using this dataset, we can actually train our model using a Kaggle kernel! Tip: Enable GPU for this. It's really slow using CPU.;Apache 2.0;https://www.kaggle.com/humananalog/binary-image-classifier-training-demo;1.0;['pytorch'];['ai', 'rl', 'cv', 'nn', 'ann'];['training data', 'train', 'model', 'epoch', 'layer', 'label', 'loss', 'resnet'];https://www.kaggle.com/c/deepfake-detection-challenge;0.752;0.522;2020-12-12 18:44:56;multiple data sources;['gpu'];Binary Image Classifier Training Demo;Python notebook;10942.0;137;;
2020-01-24 23:27:35;Inference Kernel DemoThis is the kernel I’ve used for my recent submissions. It takes about 5-6 hours on the test set, using only CPU. I’ve provided this kernel because a lot of people have problems making submissions. This method works and has never errored out for me. (Although I haven't tried making a submission using the GPU yet -- so no guarantees there.) It uses BlazeFace for face extraction (see also my BlazeFace kernel) and ResNeXt50 as the classifier model. We take the average prediction over 17 frames from each video. (Why 17? Using more frames makes the kernel slower, but doesn't appear to improve the score much. I used an odd number so we don't always land on even frames.) Please use this kernel only to learn from... Included is the checkpoint for a ResNeXt50 model that hasn't really been trained very well yet. I'm sure you can improve on it by training your own model! You could use the included trained weights to get yourself an easy top-50 score on the leaderboard (as of 24 Jan 2020) but it’s nicer to use it as a starting point for your own work. :-);Apache 2.0;https://www.kaggle.com/humananalog/inference-demo;1.0;['pytorch'];['ai', 'nn', 'cv'];['train', 'model', 'layer', 'label', 'predict', 'resnet'];https://www.kaggle.com/c/deepfake-detection-challenge;0.775;0.573;2020-12-12 18:44:56;multiple data sources;[];Inference Demo;Python notebook;20675.0;289;0.46788;0.46788
2020-03-15 05:57:11;Guide to Google Cloud Training, Ensembling & Learning Learning RatesThe objectives of this kernel are to first provide a quick overview of the steps I followed to set up virtual machine (VM) instance on Google Cloud Platform, to download the required competition files, to train the models, how I changed the parameters to obtain the public score of <0.45, and also how to leave the instance running upon exiting the terminal. In particular, this will be my last public kernel (with scores) until the competition ends. The end of the competition is in about a month, and I figured that some insights on the tweeks to the existing training scripts could help those who have yet to make some sort of breakthrough at this point. Best regards, Wei Hao;Apache 2.0;https://www.kaggle.com/khoongweihao/gcloud-ensembling-learning-learning-rates;1.0;['pytorch', 'pytorchcv'];['ner', 'ai', 'cv', 'rl', 'ml', 'nn', 'ann'];['filter', 'machine learning', 'train', 'model', 'output layer', 'epoch', 'layer', 'label', 'predict', 'relu', 'resnet'];https://www.kaggle.com/c/deepfake-detection-challenge;0.714;0.475;2020-12-12 18:44:56;multiple data sources;['beginner, exploratory data analysis, deep learning, +1 moreensembling'];GCloud, Ensembling & Learning Learning Rates;Python notebook;4180.0;72;0.43803;0.43803
2019-12-30 04:49:02;"Running FaceForensics++ in a Kaggle Notebook In this notebook I test out the state of the art FaceForensics++ package on the provided dataset. Later in this notebook I modify the code slightly to predict for our dataset. This notebook imports from a dataset for:  dlib package wheel (needs to be installed for code to work) other required packages not in the default kernel pretrained models by FaceForensics++  The paper that was published can be found here: https://arxiv.org/pdf/1901.08971.pdf  The github repo is here: https://github.com/ondyari/FaceForensics  Reference: @inproceedings{roessler2019faceforensicspp,     author = {Andreas R\""ossler and Davide Cozzolino and Luisa Verdoliva and Christian Riess and Justus Thies and Matthias Nie{\ss}ner},     title = {Face{F}orensics++: Learning to Detect Manipulated Facial Images},     booktitle= {International Conference on Computer Vision (ICCV)},     year = {2019} }";Apache 2.0;https://www.kaggle.com/robikscube/faceforensics-baseline-dlib-no-internet;1.0;['sklearn', 'pillow', 'pytorch', 'spacy', 'keras'];['ner', 'ai', 'dl', 'gan', 'cv', 'rl', 'nlp', 'nn', 'ann'];['filter', 'train', 'model', 'deep learning', 'layer', 'vgg', 'loss', 'label', 'relu', 'predict', 'computer vision', 'resnet', 'classification'];https://www.kaggle.com/c/deepfake-detection-challenge;0.762;0.53;2020-12-12 18:44:56;multiple data sources;[];FaceForensics++ Baseline (dlib & no internet);Python notebook;14340.0;152;;
2019-12-22 14:50:28;"Can you detect the deepfake? Come here for a summary? Here is a tl;dr:  I strongly encourage you start first with the official Getting Started guide here. What is the goal of the Deepfake Detection Challenge? According to the FAQ ""The AI technologies that power deepfakes and other tampered media are rapidly evolving, making deepfakes so hard to detect that, at times, even human evaluators can’t reliably tell the difference. The Deepfake Detection Challenge is designed to incentivize rapid progress in this area by inviting participants to compete to create new ways of detecting and preventing manipulated media."" This is a Code Competition: CPU Notebook <= 9 hours run-time, GPU Notebook <= 9 hours run-time on Kaggle's P100 GPUs, No internet access enabled External data is allowed up to 1 GB in size. External data must be freely & publicly available, including pre-trained models   This code competition's training set is not available directly on Kaggle, as its size is prohibitively large to train in Kaggle. Instead, it's strongly recommended that you train offline and load the externally trained model as an external dataset into Kaggle Notebooks to perform inference on the Test Set. Review Getting Started for more detailed information.";Apache 2.0;https://www.kaggle.com/robikscube/kaggle-deepfake-detection-introduction;1.0;['face_recognition', 'sklearn', 'pillow'];['ner', 'ai', 'dl', 'gan', 'cv', 'nn', 'ml'];['predict', 'train', 'recognition', 'model', 'label', 'loss', 'recommend'];https://www.kaggle.com/c/deepfake-detection-challenge;0.797;0.585;2020-12-12 18:44:56;Deepfake Detection Challenge;[];🙂🙃 Kaggle DeepFake Detection Introduction;Python notebook;41247.0;350;;
2020-03-02 01:39:17;Baseline submission using FacenetThis notebook demonstrates how to use the facenet-pytorch package to build a rudimentary deepfake detector without training any models. It also demonstrates a method for (1) loading all video frames, (2) finding all faces, and (3) calculating face embeddings at over 30 frames per second (or greater than 1 video per 10 seconds). The following steps are performed:  Create pretrained facial detection (MTCNN) and recognition (Inception Resnet) models. See the following kernel for a strided implementation of MTCNN that is able to process all frames in each video: https://www.kaggle.com/timesler/facenet-pytorch-mtcnn-process-every-frame See the following kernel for a performance comparison for different face detection implementations: https://www.kaggle.com/timesler/comparison-of-face-detection-packages   For each test video, calculate face feature vectors for ALL faces in each video. Calculate the distance from each face to the centroid for its video. Use these distances as your means of discrimination.  For (much) better results, finetune the resnet to the fake/real binary classification task instead - this is just a baseline. Alternatively, I'm sure there is much more interesting things that can be done with the feature vectors.;Apache 2.0;https://www.kaggle.com/timesler/facial-recognition-model-in-pytorch;1.0;['pytorch'];['ner', 'ai', 'cnn', 'cv', 'rl', 'nn', 'ml'];['filter', 'regression', 'train', 'recognition', 'model', 'vgg', 'label', 'logistic regression', 'predict', 'resnet', 'classification'];https://www.kaggle.com/c/deepfake-detection-challenge;0.794;0.568;2020-12-12 18:44:56;multiple data sources;['gpu'];Facial recognition model in pytorch;Python notebook;36914.0;270;;
2020-02-25 06:37:56;Fast MTCNN detectorThis notebook demonstrates how to achieve 45 frames per second speeds for loading frames and detecting faces on full resolution videos. AlgorithmStriding: The algorithm used is a strided modification of MTCNN in which face detection is performed on only every N frames, and applied to all frames. For example, with a batch of 9 frames, we could pass frames 0, 3, and 6 to MTCNN. Then, the bounding boxes (and potentially landmarks) returned for frame 0 would be naively applied to frames 1 and 2. Similarly, the detections for frame 3 are applied to frames 4 and 5, and the detections for frames 6 are applied to frames 7 and 8. Although this assume that faces do not move between frames significantly, this is generally a good approximation for low stride numbers. If the stride is 3, we are assuming that the face does not significantly alter position for an additional 2 frames, or ~0.07 seconds. If faces are moving faster than this, they are likely to be extremely blurry anyway. Furthermore, ensuring that faces are cropped with a small margin mitigates the impact of face drift. Scale pyramid: The algorithm uses a slightly smaller scaling factor (0.6 vs 0.709) than the original MTCNN algorithm to construct the scaling pyramid applied to input images. For details of the scaling pyramid, see the original paper for details of the scaling pyramid approach. Multi-threading: A modest performance gain comes from loading video frames (with cv2.VideoCapture) using threading. This functionality is provided by the FileVideoStream class of the imutils package. Other resourcesSee the following kernel for a guide to using the MTCNN functionality of facenet-pytorch: https://www.kaggle.com/timesler/guide-to-mtcnn-in-facenet-pytorch;Apache 2.0;https://www.kaggle.com/timesler/fast-mtcnn-detector-55-fps-at-full-resolution;1.0;['pytorch', 'imutils'];['ner', 'ai', 'cnn', 'cv', 'rl', 'nn'];['vgg'];https://www.kaggle.com/c/deepfake-detection-challenge;0.763;0.49;2020-12-12 18:44:56;multiple data sources;[];Fast MTCNN detector (~55 FPS at full resolution);Python notebook;14782.0;88;;
2020-05-05 22:23:04;This notebook aims to demonstrate the different ways to use the MTCNN face detection module of facenet-pytorch. Originally reported in Joint Face Detection and Alignment using Multi-task Cascaded Convolutional Networks, the MTCNN network is able to simultaneously propose bounding boxes, five-point facial landmarks, and detection probabilities. Taken from the original paper: Face detection and alignment in unconstrained environments are challenging due to various poses, illuminations and occlusions. Recent studies show that deep learning approaches can achieve impressive performance on these two tasks. In this paper, we propose a deep cascaded multi-task framework which exploits the inherent correlation between them to boost up their performance. In particular, our framework adopts a cascaded structure with three stages of carefully designed deep convolutional networks that predict face and landmark location in a coarse-to-fine manner. In addition, in the learning process, we propose a new online hard sample mining strategy that can improve the performance automatically without manual sample selection. Our method achieves superior accuracy over the state-of-the-art techniques on the challenging FDDB and WIDER FACE benchmark for face detection, and AFLW benchmark for face alignment, while keeps real time performance.  facenet-pytorch includes an efficient, cuda-ready implementation of MTCNN that will be demonstrated in this notebook. The following topics will be covered:  Documentation Basic usage Preventing image normalization Margin adjustment Multiple faces in a single image Batched detection Bounding boxes and facial landmarks Saving face datasets  Other resources:  The facenet-pytorch github repo Notebook demonstrating combined use of face detection and recognition The FastMTCNN algorithm;Apache 2.0;https://www.kaggle.com/timesler/guide-to-mtcnn-in-facenet-pytorch;1.0;['pytorch'];['ner', 'ai', 'cnn', 'cv', 'nn', 'ann'];['train', 'recognition', 'model', 'deep learning', 'vgg', 'predict'];https://www.kaggle.com/c/deepfake-detection-challenge;0.781;0.515;2020-12-12 18:44:56;multiple data sources;[];Guide to MTCNN in facenet-pytorch;Python notebook;25036.0;123;;
